id,client_id,title,category,city,latitude,longitude,urgency,budget_min,budget_max,desc_len,n_photos,status,created_at
726,259,Désinfection locaux,Nettoyage,Agadir,30.52261,-9.59612,urgent,70,780,193,2,open,2025-10-04
727,393,Joints à refaire,Carrelage,Oujda,34.60795,-1.91335,normal,175,2600,130,0,completed,2026-03-15
728,55,Installer interphone,Serrurerie,Agadir,30.4874,-9.54066,normal,70,910,186,1,completed,2025-07-08
729,106,Lavage vitres,Nettoyage,Oujda,34.67442,-1.85791,très urgent,70,780,143,5,open,2025-10-28
730,390,Taille de haie,Jardinage,Oujda,34.5816,-1.96522,normal,105,1170,34,4,open,2025-11-30
731,99,Nettoyage après travaux,Nettoyage,Meknès,33.99498,-5.61513,normal,70,780,98,2,open,2025-06-25
732,135,Éclairage LED,Électricité,Fès,34.11165,-5.05781,normal,140,1820,47,5,completed,2026-01-27
733,138,Décoration chambre,Peinture,Rabat,33.91705,-6.79678,normal,140,2080,332,5,open,2025-09-23
734,82,Décoration chambre,Peinture,Tanger,35.86714,-5.89017,normal,140,2080,68,0,completed,2026-04-16
735,325,Placard sur mesure,Menuiserie,Fès,34.0875,-4.99049,normal,210,2860,330,5,completed,2025-08-21
736,131,Déménagement 3 pièces,Déménagement,Meknès,33.82965,-5.61704,normal,210,2860,283,2,completed,2025-10-31
737,356,Installer pompe à chaleur,Climatisation,Marrakech,31.55867,-8.06766,normal,350,4160,348,0,open,2025-12-17
738,270,Installer interphone,Serrurerie,Rabat,34.06145,-6.9032,normal,70,910,106,4,completed,2026-05-05
739,78,WC bouché,Plomberie,Casablanca,33.59354,-7.52938,normal,105,1170,242,5,open,2025-09-13
740,210,Nettoyage après travaux,Nettoyage,Casablanca,33.46715,-7.5974,urgent,70,780,45,0,open,2025-08-13
741,171,Déménagement 3 pièces,Déménagement,Casablanca,33.47061,-7.59815,urgent,210,2860,75,1,completed,2026-05-06
742,83,Éclairage LED,Électricité,Rabat,33.95694,-6.77392,normal,140,1820,290,3,completed,2026-02-13
743,62,Fuite sous l'évier,Plomberie,Agadir,30.38806,-9.50685,urgent,105,1170,238,0,completed,2026-03-23
744,36,Système d'arrosage,Jardinage,Casablanca,33.56332,-7.63166,normal,105,1170,104,1,completed,2025-08-11
745,74,Installer des prises,Électricité,Meknès,33.78872,-5.58139,normal,140,1820,330,2,completed,2026-05-11
746,299,Repeindre le salon,Peinture,Agadir,30.4801,-9.60976,urgent,140,2080,122,3,completed,2026-05-16
747,329,Chaudière à réviser,Climatisation,Tanger,35.71967,-5.89354,normal,350,4160,239,0,completed,2025-11-05
748,13,Installer pompe à chaleur,Climatisation,Fès,33.98365,-5.03353,urgent,350,4160,329,4,completed,2025-06-23
749,55,Montage meubles,Déménagement,Rabat,33.98191,-6.7486,normal,210,2860,76,1,completed,2025-12-29
750,147,PC qui ne démarre plus,Informatique,Meknès,33.84059,-5.53519,urgent,70,1170,293,5,completed,2026-01-28
751,5,Désinfection locaux,Nettoyage,Agadir,30.38714,-9.65025,normal,70,780,148,3,completed,2025-07-20
752,293,Robinet qui goutte,Plomberie,Oujda,34.64164,-1.83651,normal,105,1170,253,2,open,2026-03-24
753,378,Réseau WiFi,Informatique,Marrakech,31.60637,-7.88122,urgent,70,1170,131,2,completed,2026-03-08
754,224,Rafraîchir façade,Peinture,Oujda,34.78282,-2.01106,normal,140,2080,144,4,completed,2025-11-15
755,96,Porte qui frotte,Menuiserie,Casablanca,33.50135,-7.48215,normal,210,2860,281,5,completed,2025-06-12
756,169,WC bouché,Plomberie,Marrakech,31.68601,-8.08878,normal,105,1170,310,4,completed,2026-06-05
757,123,Déménagement 3 pièces,Déménagement,Rabat,34.04516,-6.94898,normal,210,2860,320,0,open,2025-12-29
758,2,Chauffe-eau en panne,Plomberie,Rabat,33.99592,-6.7869,urgent,105,1170,150,1,completed,2026-01-24
759,273,Montage meubles,Déménagement,Oujda,34.73859,-1.88593,normal,210,2860,307,5,open,2025-07-17
760,281,Installer interphone,Serrurerie,Oujda,34.7948,-1.93551,normal,70,910,41,4,completed,2026-02-23
761,128,Installer interphone,Serrurerie,Rabat,34.10529,-6.79338,normal,70,910,258,0,completed,2025-07-18
762,340,Déménagement 3 pièces,Déménagement,Tanger,35.80151,-5.87082,normal,210,2860,323,2,open,2025-09-09
763,326,Rafraîchir façade,Peinture,Casablanca,33.47978,-7.65392,urgent,140,2080,172,3,completed,2025-11-16
764,311,Montage meubles,Déménagement,Agadir,30.38096,-9.51365,normal,210,2860,237,3,completed,2025-07-02
765,282,Porte qui frotte,Menuiserie,Agadir,30.51023,-9.55031,urgent,210,2860,306,0,completed,2025-08-14
766,263,Engazonnement,Jardinage,Agadir,30.52902,-9.67393,urgent,105,1170,102,0,completed,2025-07-10
767,353,Poser carrelage salle de bain,Carrelage,Fès,34.02629,-4.93737,normal,175,2600,128,3,open,2025-11-28
768,233,WC bouché,Plomberie,Casablanca,33.5287,-7.66343,normal,105,1170,316,1,completed,2025-07-29
769,352,Installer interphone,Serrurerie,Rabat,34.04865,-6.7797,très urgent,70,910,207,4,open,2025-12-25
770,59,Fuite sous l'évier,Plomberie,Casablanca,33.56546,-7.66053,normal,105,1170,248,3,open,2025-08-09
771,288,Fissures dans le mur,Maçonnerie,Fès,34.02428,-5.1017,urgent,280,4550,119,1,completed,2026-03-22
772,322,Serrure bloquée,Serrurerie,Rabat,33.98865,-6.92266,urgent,70,910,165,4,completed,2026-02-14
773,385,Poser carrelage salle de bain,Carrelage,Marrakech,31.72803,-7.92231,urgent,175,2600,162,2,completed,2025-11-08
774,74,Système d'arrosage,Jardinage,Meknès,33.99892,-5.47116,normal,105,1170,42,0,completed,2025-10-04
775,256,Réseau WiFi,Informatique,Marrakech,31.72983,-8.02237,urgent,70,1170,162,1,open,2025-07-17
776,252,Serrure bloquée,Serrurerie,Fès,33.96047,-5.03938,normal,70,910,94,3,completed,2025-12-23
777,261,Changer cylindre,Serrurerie,Meknès,33.93752,-5.57164,normal,70,910,234,1,completed,2025-07-14
778,210,Nettoyage après travaux,Nettoyage,Oujda,34.689,-1.83695,urgent,70,780,180,3,completed,2026-05-10
779,31,Chaudière à réviser,Climatisation,Marrakech,31.59958,-8.08132,très urgent,350,4160,85,4,open,2026-02-07
780,155,Placard sur mesure,Menuiserie,Fès,33.97607,-4.92128,urgent,210,2860,187,0,open,2025-12-15
781,281,Placard sur mesure,Menuiserie,Rabat,33.9454,-6.877,urgent,210,2860,159,4,completed,2025-08-27
782,295,Porte qui frotte,Menuiserie,Casablanca,33.6747,-7.55522,normal,210,2860,174,5,completed,2025-07-26
783,314,Système d'arrosage,Jardinage,Marrakech,31.6396,-8.07184,normal,105,1170,157,0,completed,2025-10-02
784,173,Chaudière à réviser,Climatisation,Agadir,30.4279,-9.5194,urgent,350,4160,63,4,completed,2026-01-05
785,208,Serrure bloquée,Serrurerie,Agadir,30.50697,-9.70225,urgent,70,910,81,0,open,2025-12-11
786,160,Fissures dans le mur,Maçonnerie,Agadir,30.33748,-9.54919,normal,280,4550,45,0,completed,2025-11-11
787,271,Serrure bloquée,Serrurerie,Casablanca,33.64311,-7.64608,normal,70,910,288,3,open,2025-09-16
788,84,Fuite sous l'évier,Plomberie,Marrakech,31.5441,-7.99262,urgent,105,1170,348,4,completed,2025-07-16
789,142,Robinet qui goutte,Plomberie,Casablanca,33.51037,-7.49921,normal,105,1170,89,1,open,2025-07-25
790,302,Système d'arrosage,Jardinage,Meknès,33.79525,-5.49342,urgent,105,1170,228,1,completed,2026-05-21
791,27,Réseau WiFi,Informatique,Agadir,30.34099,-9.5661,urgent,70,1170,268,4,open,2025-06-09
792,322,Panne de courant,Électricité,Rabat,33.95734,-6.8551,normal,140,1820,301,1,completed,2026-02-01
793,271,Chaudière à réviser,Climatisation,Oujda,34.69158,-2.01876,normal,350,4160,269,4,completed,2025-09-29
794,213,Installer des prises,Électricité,Meknès,33.79134,-5.50616,normal,140,1820,345,3,completed,2025-08-10
795,129,Système d'arrosage,Jardinage,Oujda,34.74614,-1.90373,normal,105,1170,146,0,completed,2026-03-18
796,94,Décoration chambre,Peinture,Casablanca,33.61066,-7.54303,normal,140,2080,210,3,completed,2025-06-21
797,334,Repeindre le salon,Peinture,Agadir,30.36167,-9.54015,normal,140,2080,232,1,open,2025-12-22
798,300,Robinet qui goutte,Plomberie,Meknès,33.91565,-5.49034,normal,105,1170,263,2,completed,2025-06-15
799,350,Clim qui ne refroidit plus,Climatisation,Tanger,35.66573,-5.80811,normal,350,4160,325,2,completed,2025-07-20
800,377,Installer des prises,Électricité,Meknès,33.97883,-5.47736,normal,140,1820,32,3,completed,2025-09-14
